Date,User,Rig #,File,Ephys,Trans,Morph,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,Slice notes,"Location (x,y coordinates?)",extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,Nucleus sucked in?,Volume (uL),Notes,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Ephys protocol,Rheobase,Pipette size (MOhm),Vm,Breakin Ra,Ephys notes,aCSF date,Internal version,Takara RNAse inhibitor,Biocytin,Tube_ID,Well ID #,Lims tube id,Lims tube id,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA conc. <400 (pg/uL),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Res index pctl.,Total reads,mRNA reads,%mRNA,Genes detected,Biocytin Well,Barcode,Atlas Region,distance to edge,Plate,20x status,20x LIMS link,63x go no go,63x QC,Confidence,Bad dates,Notes,
170627,P2,5,Gad2-IRES-Cre;Ai14-329253.03.01.03,x,x,,,,tdt+,14:06,15:05,2.61666667,V1,5,51.2,Gad2-IRES-Cre;Ai14-329253.03.01,4,,more lateral,-75,-60,Nucleated,,,1,Fluorescence in Pipette No Bubbles,1.7,,4.98333333,,50,5.4,-70,17.5,,170626,AiV2,0.5,0.5,58,,P2S4_170627_058_A01,P2S4_170627_058_A01,A3S4_170710_018,979,,2829.3,,1024,1806,0.64,pass,21,1806,pass,BT035,1,Pvalb Th,100,908170,471054,51.87%,5356,BIOCYTIN_170705_02_B02,535175355,,,,passed,http://lims2/focal_plane_image_series?id=601879490,63x no go,,,,,
170627,P2,5,Gad2-IRES-Cre;Ai14-329253.03.01.04,x,x,,,,tdt+,14:06,15:25,2.11666667,V1,5,37.4,Gad2-IRES-Cre;Ai14-329253.03.01,4,,even more lateral,-80,-60,Nucleated,,,1,Fluorescence in Pipette Small Bubbles,1.78333333,,5.76666667,,50,5.3,-200,14.5,,170626,AiV2,0.5,0.5,59,,P2S4_170627_059_A01,P2S4_170627_059_A01,A3S4_170710_019,1495,,4693.5,,1334,3360,0.72,pass,21,3360,pass,BT035,1,Pvalb Th,100,774742,397447,51.30%,6542,,,,,,,,,,,,,
170627,P0,5,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,60,NA,P0S4_170627_060_A01,P0S4_170627_060_A01,A3S4_170710_020,496,,1714.8,,760,955,0.56,CNT,21,955,cnt,,,,,,,,,,,,,,,,,,,,,
170627,P0,5,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,P0S4_170627_061_A01,P0S4_170627_061_A01,A3S4_170710_021,447,,1985.9,,1223,763,0.38,CNT,21,763,cnt,,,,,,,,,,,,,,,,,,,,,
170627,P0,,cortical tissue control,,,,,,,,10:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,P0S4_170627_996_A01,P0S4_170627_996_A01,A3S4_170710_022,1055,,3175.7,,612,2564,0.81,CNT,21,2564,cnt,,,,,,,,,,,,,,,,,,,,,
170627,P0,,cortical tissue control,,,,,,,,15:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,,P0S4_170627_997_A01,P0S4_170627_997_A01,A3S4_170710_023,866,,4292.2,,831,3461,0.81,CNT,21,3461,cnt,,,,,,,,,,,,,,,,,,,,,
170627,P0,,internal control,,,,,,,,15:56,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,998,,P0S4_170627_998_A01,P0S4_170627_998_A01,A3S4_170710_024,273,,640.4,,221,419,0.65,CNT,21,419,cnt,,,,,,,,,,,,,,,,,,,,,
170627,P0,,blank control,,,,,,,,15:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,P0S4_170627_999_A01,P0S4_170627_999_A01,A3S4_170710_025,184,,713,,277,436,0.61,CNT,21,436,cnt,,,,,,,,,,,,,,,,,,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.04.01.01,x,x,n,,,tdt+,10:27,10:40,1.1,V1,4,47.7,Slc32a1-IRES-Cre;Ai14-327667.04.01,3,,most medial,-75,0,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed   No Bubbles",2.616666667,,6.016666667,,220,3.9,-67,12,,170627,AiV2,0.5,0.5,1,EPhys_170626_02_B05_M,P1S4_170628_001_A01,P1S4_170628_001_A01,A3S4_170710_026,480,,1921.6,,948,973.4,0.51,salvage,21,973.4,pass,BT035,0.322630857,n4,25,942073,691326,73.38%,1972,BIOCYTIN_170705_02_B05,535175577,,,,qc,http://lims2/focal_plane_image_series?id=601879587,,,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.04.01.02,x,x,y,,,tdt-,10:27,11:03,1.033333333,V1,4,39.6,Slc32a1-IRES-Cre;Ai14-327667.04.01,3,,same region as first cell,-75,-75,Nucleated,,,1,Small Bubbles,1.4,,3.616666667,,50,4.5,-73,16,,170627,AiV2,0.5,0.5,2,,P1S4_170628_002_A01,P1S4_170628_002_A01,A3S4_170710_027,1089,,4531.3,,954,3577.3,0.79,pass,21,3577.3,pass,BT035,1,L4 Scnn1a_2,100,943933,354983,37.61%,5709,BIOCYTIN_170705_02_B05,535175577,,,,qc,http://lims2/focal_plane_image_series?id=601879587,63x go,ready_for_dendrite_trace,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.04.01.03,?,x,n,,,tdt+,10:27,11:15,0.816666667,V1,6,39.9,Slc32a1-IRES-Cre;Ai14-327667.04.01,3,,more lateral,-50,-50,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed   Small Bubbles",1.033333333,,4.566666667,,40,4.2,-60,16,used holding current from the start,170627,AiV2,0.5,0.5,3,,P1S4_170628_003_A01,P1S4_170628_003_A01,A3S4_170710_028,770,,2913,,1156,1757.5,0.6,pass,21,1757.5,pass,BT035,0.469927671,n5,30,499410,365115,73.11%,1855,BIOCYTIN_170705_02_B05,535175577,,,,qc,http://lims2/focal_plane_image_series?id=601879587,,,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.04.01.04,x,x,n,,,tdt-,10:27,11:30,1.1,V1,6,47.5,Slc32a1-IRES-Cre;Ai14-327667.04.01,3,,same region as third cell,-75,-75,Nucleated,,,1,Cell Shrunk   Small Bubbles,1.333333333,,3.8,,50,4.4,-62,17,,170627,AiV2,0.5,0.5,4,,P1S4_170628_004_A01,P1S4_170628_004_A01,A3S4_170710_029,1541,,4172.8,,1015,3158.3,0.76,pass,21,3158.3,pass,BT035,1,L5a Batf3,100,927965,646846,69.71%,5942,BIOCYTIN_170705_02_B05,535175577,,,,qc,http://lims2/focal_plane_image_series?id=601879587,,,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.04.01.05,x,x,n,,,tdt+,10:27,11:44,1.05,V1,6,42.8,Slc32a1-IRES-Cre;Ai14-327667.04.01,3,,more lateral,-75,-75,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk   Small Bubbles",1.216666667,,3.15,,20,4.6,-70,15,,170627,AiV2,0.5,0.5,5,,P1S4_170628_005_A01,P1S4_170628_005_A01,A3S4_170710_030,1085,,3709.5,,1395,2314.1,0.62,pass,21,2314.1,pass,BT035,0.556320214,n6,39,907758,467589,51.51%,4482,BIOCYTIN_170705_02_B05,535175577,,,,qc,http://lims2/focal_plane_image_series?id=601879587,,,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.06.01.01,x,x,q,,,tdt+,13:34,13:48,1.433333333,V1,5,65.9,Slc32a1-IRES-Cre;Ai14-327667.06.01,3,,most medial,-50,-50,Nucleated,,,1,Cell Dimmed   Small Bubbles,0.816666667,,4.2,,610,3.6,-67,8,,170627,AiV2,0.5,0.5,6,EPhys_170626_02_B06_M,P1S4_170628_006_A01,P1S4_170628_006_A01,A3S4_170710_031,878,,3286.4,,802,2484.8,0.76,pass,21,2484.8,pass,BT035,1,Pvalb Cnr1_2,100,932331,554743,59.50%,5288,BIOCYTIN_170705_02_B06,535175573,,,,qc,http://lims2/focal_plane_image_series?id=601879630,63x no go,,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.06.01.02,x,x,q,,,tdt-,13:34,14:02,0.7,V1,5,51.4,Slc32a1-IRES-Cre;Ai14-327667.06.01,3,,same region as sixth cell,-50,-50,Nucleated,,,1,Cell Shrunk   Small Bubbles,0.75,,3.183333333,,40,4,-68,10,,170627,AiV2,0.5,0.5,7,,P1S4_170628_007_A01,P1S4_170628_007_A01,A3S4_170710_032,705,,3478.9,,746,2732.9,0.79,pass,21,2732.9,pass,BT035,1,L4 Scnn1a_2,100,973564,639473,65.68%,5592,BIOCYTIN_170705_02_B06,535175573,,,,qc,http://lims2/focal_plane_image_series?id=601879630,63x no go,,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.06.01.03,x,x,q,,,tdt+,13:34,14:19,0.866666667,V1,5,45.3,Slc32a1-IRES-Cre;Ai14-327667.06.01,3,,more lateral,-50,-50,Nucleated,,,1,No Bubbles,0.9,,2.95,,40,4.4,-55,8,,170627,AiV2,0.5,0.5,8,,P1S4_170628_008_A01,P1S4_170628_008_A01,A3S4_170710_033,572,,2258,,557,1701,0.75,pass,21,1701,pass,BT035,0.79575748,n36,58,1074143,613364,57.10%,4267,BIOCYTIN_170705_02_B06,535175573,,,,qc,http://lims2/focal_plane_image_series?id=601879630,63x no go,,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.06.01.04,x,x,n,,,tdt-,13:34,14:57,1.033333333,V1,5,71.2,Slc32a1-IRES-Cre;Ai14-327667.06.01,3,,more lateral,-50,-50,No-Seal,,,1,Small Bubbles,0.683333333,,2.433333333,,70,5.8,-47,8,,170627,AiV2,0.5,0.5,9,,P1S4_170628_009_A01,P1S4_170628_009_A01,A3S4_170710_034,459,,2125.6,,927,1198.6,0.56,salvage,21,1198.6,pass,BT035,0.322630857,n4,25,792320,688140,86.85%,2478,BIOCYTIN_170705_02_B06,535175573,,,,qc,http://lims2/focal_plane_image_series?id=601879630,,,,,,
170628,P1,7,Slc32a1-IRES-Cre;Ai14-327667.06.01.05,x,x,q,,,tdt+,13:34,15:10,0.933333333,V1,6,42.9,Slc32a1-IRES-Cre;Ai14-327667.06.01,2,,most lateral,-50,-50,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk   Small Bubbles",1.016666667,,2.75,,60,4.5,-67,11,,170627,AiV2,0.5,0.5,10,,P1S4_170628_010_A01,P1S4_170628_010_A01,A3S4_170710_035,694,,3545,,1557,1988.4,0.56,pass,21,1988.4,pass,BT035,0.469927671,n5,30,871183,509242,58.45%,4160,BIOCYTIN_170705_02_B06,535175573,,,,qc,http://lims2/focal_plane_image_series?id=601879630,63x go,image_qc_passed,,,,
170628,P0,7,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,11,NA,P0S4_170628_011_A01,P0S4_170628_011_A01,A3S4_170710_036,386,,1460.4,,555,905.8,0.62,CNT,21,905.8,cnt,,,,,,,,,,,,,,,,,,,,,
170628,P0,7,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,P0S4_170628_012_A01,P0S4_170628_012_A01,A3S4_170710_037,304,,1057.5,,493,564.6,0.53,CNT,21,564.6,cnt,,,,,,,,,,,,,,,,,,,,,
170628,P2,5,Slc32a1-IRES-Cre;Ai14-327667.03.02.01,x,x,q,,,tdt+,13:52,14:49,2.05,V1,4,37.2,Slc32a1-IRES-Cre;Ai14-327667.03.02,3,,most medial,-50,-50,Partial-Nucleus,,,1,Fluorescence in Pipette Small Bubbles Nucleus was sucked into pipette during retraction,0.83333333,,4.03333333,,120,4.5,-69,10.3,,170627,AiV2,0.5,0.5,51,EPhys_170626_02_C01_M,P2S4_170628_051_A01,P2S4_170628_051_A01,A3S4_170710_038,1213,,4985.3,,2085,2900.3,0.58,pass,21,2900.3,pass,BT035,0.864361652,n46,63,873671,398440,45.61%,5877,BIOCYTIN_170705_02_C01,535175569,,,,qc,http://lims2/focal_plane_image_series?id=601879649,63x no go,,,,,
170628,P2,5,Slc32a1-IRES-Cre;Ai14-327667.03.02.02,x,x,n,,,tdt+,13:52,15:16,1.66666667,V1,4,43.9,Slc32a1-IRES-Cre;Ai14-327667.03.02,3,,lateral to first cell,-70,-60,No-Seal,,,1,Fluorescence in Pipette lost seal during retraction; saw contents getting sucked into pipette and then seal was lost.,1.5,,4.93333333,,250,4.5,-69,12.3,,170627,AiV2,0.5,0.5,52,,P2S4_170628_052_A01,P2S4_170628_052_A01,A3S4_170710_039,1130,,4098.2,,975,3123.5,0.76,pass,21,3123.5,pass,BT035,1,Pvalb Cnr1_2,100,1016285,592109,58.26%,6228,BIOCYTIN_170705_02_C01,535175569,,,,qc,http://lims2/focal_plane_image_series?id=601879649,,,,,,
170628,P0,5,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,53,NA,P0S4_170628_053_A01,P0S4_170628_053_A01,A3S4_170710_040,305,,805.8,,378,427.8,0.53,CNT,21,427.8,cnt,,,,,,,,,,,,,,,,,,,,,
170628,P0,5,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,P0S4_170628_054_A01,P0S4_170628_054_A01,A3S4_170710_041,436,,2201.9,,1431,771,0.35,CNT,21,771,cnt,,,,,,,,,,,,,,,,,,,,,
170628,P8,6,Slc32a1-IRES-Cre;Ai14-327667.04.02.01,x,x,y,,,tdt+,10:37,10:44,1.3,V1,5,59.4,Slc32a1-IRES-Cre;Ai14-327667.04.02,4,,most lateral,-65,-55,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles",0.68333333,,3.35,,160,4,-68,16,,170627,AiV2,0.5,0.5,351,EPhys_170626_02_B04_M,P8S4_170628_351_A01,P8S4_170628_351_A01,A3S4_170710_042,1168,,4869.9,,1696,3173.5,0.65,pass,21,3173.5,pass,BT035,1,Pvalb Cnr1_2,100,1135090,622669,54.86%,6427,BIOCYTIN_170705_02_B04,535175581,,,,qc,http://lims2/focal_plane_image_series?id=601879567,63x go,qc,,,,
170628,P8,6,Slc32a1-IRES-Cre;Ai14-327667.04.02.02,x,x,q,,,tdt+,10:37,11:01,1.2,V1,3-Feb,28.5,Slc32a1-IRES-Cre;Ai14-327667.04.02,3,,"still lateral, near pia",-65,-50,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles Looked as if patch was going to be nucleated, seal got up to ~700Mohms, but then nucleus fell off pipette while still in tissue. In wave of death",0.65,,3.51666667,,130,4.5,-70,19,,170627,AiV2,0.5,0.5,352,,P8S4_170628_352_A01,P8S4_170628_352_A01,A3S4_170710_043,884,,3687.1,,870,2817.3,0.76,pass,21,2817.3,pass,BT035,0.877681733,n13,66,1027821,472202,45.94%,5835,BIOCYTIN_170705_02_B04,535175581,,,,qc,http://lims2/focal_plane_image_series?id=601879567,63x go,image_qc_passed,,,,
170628,P8,6,Slc32a1-IRES-Cre;Ai14-327667.04.02.03,x,x,y,,,tdt+,10:37,11:16,1.08333333,V1,5,37,Slc32a1-IRES-Cre;Ai14-327667.04.02,3,,"medial, close to white matter",-65,-55,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk Small Bubbles",0.76666667,,3.23333333,,140,4.3,-73,10,,170627,AiV2,0.5,0.5,353,,P8S4_170628_353_A01,P8S4_170628_353_A01,A3S4_170710_044,969,,4967.3,,1577,3390.2,0.68,pass,21,3390.2,pass,BT035,0.469927671,n5,30,1024185,714709,69.78%,6330,BIOCYTIN_170705_02_B04,535175581,,,,qc,http://lims2/focal_plane_image_series?id=601879567,63x go,deferred,,,,
170628,P8,6,Slc32a1-IRES-Cre;Ai14-327667.04.02.04,x,x,q,,,tdt+,10:37,11:43,1.26666667,V1,5,,Slc32a1-IRES-Cre;Ai14-327667.04.02,2,,"medial, farther from white matter",-50,-40,Nucleated,,,1,"Cell Dimmed,Cell Shrunk Small Bubbles It looks like gigaohm seal may have been lost while pulling pipette out of bath",0.45,,3.21666667,,20,4.3,-60,15,,170627,AiV2,0.5,0.5,354,,P8S4_170628_354_A01,P8S4_170628_354_A01,A3S4_170710_045,830,,4698.1,,1131,3566.7,0.76,pass,21,3566.7,pass,BT035,0.469927671,n5,30,1165707,1017877,87.32%,5353,BIOCYTIN_170705_02_B04,535175581,,,,qc,http://lims2/focal_plane_image_series?id=601879567,63x no go,,,,,
170628,P8,6,Slc32a1-IRES-Cre;Ai14-327667.05.02.01,?,x,na,,,tdt+,14:00,14:13,1.48333333,V1,3-Feb,27.6,Slc32a1-IRES-Cre;Ai14-327667.05.02,3,"Workflow froze after cell 2, did not retake corner images when restarting workflow",most lateral,-60,-50,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles Accidentally zero'd pipette offset before recording started, so current clamp was set to zero. Holding was around -73 before I zero'd it.",0.5,,6.28333333,,100,4.3,-73,15,,170627,AiV2,0.5,0.5,355,EPhys_170626_02_C02_M,P8S4_170628_355_A01,P8S4_170628_355_A01,A3S4_170710_046,685,,3059.4,,689,2370.5,0.77,pass,21,2370.5,pass,BT035,0.556320214,n6,39,871939,493652,56.62%,4375,BIOCYTIN_170705_02_C02,535175387,,,,pending_ephys_qc,http://lims2/focal_plane_image_series?id=601879669,,,,,,
170628,P8,6,Slc32a1-IRES-Cre;Ai14-327667.05.02.02,x,x,na,,,tdt+,14:00,14:34,2.83333333,V1,4,44.7,Slc32a1-IRES-Cre;Ai14-327667.05.02,3,"Workflow froze after cell 2, did not retake corner images when restarting workflow",more medial,-60,-50,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk Small Bubbles,Medium Bubbles accidentally ran in bath sweep after sealing, but it passed workflow so continued (may not have been zero'd correctly). Nucleus was sucked up by pipette after attaining a gigaohm seal, near the surface of the tissue (but not totally out)",0.78333333,,3.81666667,,110,3.9,-71,21,,170627,AiV2,0.5,0.5,356,,P8S4_170628_356_A01,P8S4_170628_356_A01,A3S4_170710_047,602,,3019.5,,907,2112.4,0.7,pass,21,2112.4,pass,BT035,0.877681733,n13,66,962245,574537,59.71%,4877,BIOCYTIN_170705_02_C02,535175387,,,,pending_ephys_qc,http://lims2/focal_plane_image_series?id=601879669,,,,,,
170628,P8,6,Slc32a1-IRES-Cre;Ai14-327667.05.02.03,x,x,na,,,tdt+,14:00,14:59,1.3,V1,3-Feb,39.1,Slc32a1-IRES-Cre;Ai14-327667.05.02,3,"Workflow froze after cell 2, did not retake corner images when restarting workflow",more medial,-50,-45,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk Large Bubbles,Solution in Pipette Shank",0.55,,3.31666667,,170,4.4,-76,15,,170627,AiV2,0.5,0.5,357,,P8S4_170628_357_A01,P8S4_170628_357_A01,A3S4_170710_048,517,,2358.3,,521,1837,0.78,pass,21,1837,pass,BT035,0,n3,10,1029553,813591,79.02%,3619,,,,,,,,,,,,,
170628,P8,6,Slc32a1-IRES-Cre;Ai14-327667.05.02.04,x,x,na,,,tdt+,14:00,15:19,1.01666667,V1,4,26.1,Slc32a1-IRES-Cre;Ai14-327667.05.02,2,"Workflow froze after cell 2, did not retake corner images when restarting workflow",medial and farther from pia,-50,-45,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles testing 10 min recording",0.28333333,,7.98333333,,10,5,-60,14,Patch Became Leaky depolarized from the start,170627,AiV2,0.5,0.5,358,,P8S4_170628_358_A01,P8S4_170628_358_A01,A3S4_170711_001,1343,,3214.3,,837.7,"2,376.60",0.74,pass,21,"2,376.60",pass,BT035,1,Vip Gpc3,100,693797,333105,48.01%,6103,,,,,,,,,,,,,
170628,P8,6,Slc32a1-IRES-Cre;Ai14-327667.05.02.05,x,,na,,,tdt+,14:00,15:46,0.88333333,V1,1,37.4,Slc32a1-IRES-Cre;Ai14-327667.05.02,2,"Workflow froze after cell 2, did not retake corner images when restarting workflow","medial, closest to pia",-50,-45,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles testing 10 minute recording",0.3,,8.46666667,,130,4.6,-76,16,Access Resistance Increased,170627,AiV2,0.5,0.5,359,,P8S4_170628_359_A01,P8S4_170628_359_A01,A3S4_170711_002,241,,788.3,,299.1,489.2,0.62,fail,21,489.2,fail,,,,,,,,,,,,,,,,,,,,,
170628,P0,6,pipette in tissue control,,,,,,,,,,na,na,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,360,NA,P0S4_170628_360_A01,P0S4_170628_360_A01,A3S4_170711_003,823,,2910.1,,"1,018.40","1,891.70",0.65,CNT,21,"1,891.70",cnt,BT040,,,,,,,,,,,,,,,,,,,,
170628,P0,6,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,,P0S4_170628_361_A01,P0S4_170628_361_A01,A3S4_170711_004,261,,761.9,,370.7,391.2,0.51,CNT,21,391.2,cnt,,,,,,,,,,,,,,,,,,,,,
170628,P0,,cortical tissue control,,,,,,,,10:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,P0S4_170628_996_A01,P0S4_170628_996_A01,A3S4_170711_005,1276,,3739.2,,548.2,"3,191.00",0.85,CNT,21,"3,191.00",cnt,,,,,,,,,,,,,,,,,,,,,
170628,P0,,cortical tissue control,,,,,,,,16:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,,P0S4_170628_997_A01,P0S4_170628_997_A01,A3S4_170711_006,1895,,4780,,603.5,"4,176.50",0.87,CNT,21,"4,176.50",cnt,,,,,,,,,,,,,,,,,,,,,
170628,P0,,internal control,,,,,,,,16:08,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,998,,P0S4_170628_998_A01,P0S4_170628_998_A01,A3S4_170711_007,200,,573.4,,223.2,350.2,0.61,CNT,21,350.2,cnt,BT040,,,,,,,,,,,,,,,,,,,,
170628,P0,,blank control,,,,,,,,16:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,P0S4_170628_999_A01,P0S4_170628_999_A01,A3S4_170711_008,129,,369.4,,187.5,181.9,0.49,CNT,21,181.9,cnt,,,,,,,,,,,,,,,,,,,,,
170629,P1,7,Slc32a1-IRES-Cre;Ai14-327668.03.01.01,x,x,q,,,tdt+,11:01,11:10,0.966666667,V1,5,80.1,Slc32a1-IRES-Cre;Ai14-327668.03.01,3,,most medial,-75,-75,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed   Small Bubbles",0.85,,2.85,,160,4.9,-67,13,,170628,AiV2,0.5,0.5,1,EPhys_170626_02_C03_M,P1S4_170629_001_A01,P1S4_170629_001_A01,A3S4_170711_009,1220,,3896.4,,"1,110.50","2,785.90",0.71,pass,21,"2,785.90",pass,BT035,1,Sst Crygs_1,100,894586,480673,53.73%,6275,BIOCYTIN_170705_02_C03,535175383,,,,qc,http://lims2/focal_plane_image_series?id=601879712,63x go,image_qc_passed,,,,
170629,P1,7,Slc32a1-IRES-Cre;Ai14-327668.03.01.02,x,x,q,,,tdt-,11:01,11:21,0.7,V1,5,59.5,Slc32a1-IRES-Cre;Ai14-327668.03.01,3,,same region as first cell,-75,-75,Nucleated,,,1,Small Bubbles,0.9,,3,,50,4,-74,16,,170628,AiV2,0.5,0.5,2,,P1S4_170629_002_A01,P1S4_170629_002_A01,A3S4_170711_010,961,,3082.6,,898.2,"2,184.40",0.71,pass,21,"2,184.40",pass,BT035,0.695596714,n56,52,958539,459499,47.94%,5327,BIOCYTIN_170705_02_C03,535175383,,,,qc,http://lims2/focal_plane_image_series?id=601879712,63x no go,,,,,
170629,P1,7,Slc32a1-IRES-Cre;Ai14-327668.05.01.01,x,x,n,,,tdt+,13:10,13:18,0.85,V1,5,70.3,Slc32a1-IRES-Cre;Ai14-327668.05.01,3,,most medial,-75,-75,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed   No Bubbles",0.983333333,,3.133333333,,190,4.5,-69,19,,170628,AiV2,0.5,0.5,3,EPhys_170626_02_D01_M,P1S4_170629_003_A01,P1S4_170629_003_A01,A3S4_170711_011,1152,,3621.7,,632.5,"2,989.20",0.83,pass,21,"2,989.20",pass,BT035,0.469927671,n5,30,506259,212536,41.98%,6846,BIOCYTIN_170705_02_D01,535178517,,,,qc,http://lims2/focal_plane_image_series?id=601879816,,,,,,
170629,P1,7,Slc32a1-IRES-Cre;Ai14-327668.05.01.02,x,x,n,,,tdt-,13:10,13:30,0.816666667,V1,5,61.7,Slc32a1-IRES-Cre;Ai14-327668.05.01,3,,same region as third cell,-75,-75,No-Seal,,,1,Small Bubbles,0.933333333,,2.566666667,,40,4.4,-63,14,,170628,AiV2,0.5,0.5,4,,P1S4_170629_004_A01,P1S4_170629_004_A01,A3S4_170711_012,475,,1625.1,,906.8,718.3,0.44,salvage,21,718.3,pass,BT035,0,n3,10,638573,319937,50.10%,2110,BIOCYTIN_170705_02_D01,535178517,,,,qc,http://lims2/focal_plane_image_series?id=601879816,,,,,,
170629,P1,7,Slc32a1-IRES-Cre;Ai14-327668.05.01.03,x,x,n,,,tdt+,13:10,13:42,1.45,V1,5,46.8,Slc32a1-IRES-Cre;Ai14-327668.05.01,3,,more lateral,-75,-75,No-Seal,,,1,"Cell Dimmed,Cell Shrunk   No Bubbles",1.233333333,,4,,340,2,-53,6,,170628,AiV2,0.5,0.5,5,,P1S4_170629_005_A01,P1S4_170629_005_A01,A3S4_170711_013,2521,,8163.5,,783.8,"7,379.70",0.9,pass,21,"7,379.70",pass,BT035,1,Pvalb Cnr1_2,100,1308000,976045,74.62%,8765,BIOCYTIN_170705_02_D01,535178517,,,,qc,http://lims2/focal_plane_image_series?id=601879816,,,,,,
170629,P1,7,Slc32a1-IRES-Cre;Ai14-327668.05.01.04,x,x,n,,,tdt-,13:10,14:04,0.883333333,V1,5,53.5,Slc32a1-IRES-Cre;Ai14-327668.05.01,3,,same region as fifth cell,-50,-50,No-Seal,,,1,Small Bubbles,0.966666667,,3.05,,90,2.1,-72,6,,170628,AiV2,0.5,0.5,6,,P1S4_170629_006_A01,P1S4_170629_006_A01,A3S4_170711_014,812,,2878.3,,600,"2,278.30",0.79,pass,21,"2,278.30",pass,BT035,1,L6a Syt17_2,100,889352,467097,52.52%,5809,BIOCYTIN_170705_02_D01,535178517,,,,qc,http://lims2/focal_plane_image_series?id=601879816,,,,,,
170629,P1,7,Slc32a1-IRES-Cre;Ai14-327668.05.01.05,x,x,n,,,tdt+,13:10,14:18,1.033333333,V1,5,56,Slc32a1-IRES-Cre;Ai14-327668.05.01,2,,more lateral,-75,-75,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed   Small Bubbles",1,,3.45,,210,3.9,-69,14,,170628,AiV2,0.5,0.5,7,,P1S4_170629_007_A01,P1S4_170629_007_A01,A3S4_170711_015,963,,2964.7,,705.2,"2,259.50",0.76,pass,21,"2,259.50",pass,BT035,1,Pvalb Cnr1_2,100,1041198,450577,43.27%,5398,BIOCYTIN_170705_02_D01,535178517,,,,qc,http://lims2/focal_plane_image_series?id=601879816,,,,,,
